# Precomputed monotone cubic spline for Pb photon flux
# Representation: log(xgamma) = c0 + c1*dx + c2*dx^2 + c3*dx^3
# where dx = log(x) - log(x_left), valid on [x_left, x_right)
# columns: x_left x_right log_x_left c0 c1 c2 c3
# source: pb_xgamma_table.dat
1.0255577200000000e-08 1.0257466600000000e-08 -1.8395444162266841e+01 7.0980756762512103e+00 -3.8013764520280634e-04 -3.8682573839433343e-01 1.3999143364938611e+03
1.0257466600000000e-08 1.0259356300000000e-08 -1.8395259947771542e+01 7.0980756018487279e+00 -3.8013726533635760e-04 2.2926713096754905e-01 -6.2236645814115434e+02
1.0259356300000000e-08 1.0261246300000001e-08 -1.8395075737963371e+01 7.0980755357131828e+00 -3.5902751315019756e-04 1.1457538966541521e-01 -6.2213402709873378e+02
1.0261246300000001e-08 1.0263136700000000e-08 -1.8394891532845989e+01 7.0980754695776334e+00 -3.8014663633020461e-04 -3.8684411814726716e-01 1.4000134136031982e+03
1.0263136700000000e-08 1.0265027400000000e-08 -1.8394707322679441e+01 7.0980753951751359e+00 -3.8014629075675205e-04 2.2922638177217836e-01 -6.2213086849416550e+02
1.0265027400000000e-08 1.0266918500000001e-08 -1.8394523117214586e+01 7.0980753290395775e+00 -3.5902657311212858e-04 1.1472416377871512e-01 -6.2264417699579860e+02
1.0266918500000001e-08 1.0268809900000000e-08 -1.8394338906715049e+01 7.0980752629040147e+00 -3.8014528581940474e-04 -3.8703287172533746e-01 1.4007293791957111e+03
1.0268809900000000e-08 1.0270701700000001e-08 -1.8394154700928091e+01 7.0980751885015012e+00 -3.8014498567825956e-04 2.2936938412407057e-01 -6.2264105926035541e+02
1.0270701700000001e-08 1.0272593800000000e-08 -1.8393970490120921e+01 7.0980751223659286e+00 -3.5902574496429789e-04 1.1457416281466411e-01 -6.2212496817177157e+02
1.0272593800000000e-08 1.0274486299999999e-08 -1.8393786284037205e+01 7.0980750562303525e+00 -3.8014484099039360e-04 -3.8684075368524923e-01 1.3999933957953003e+03
1.0274486299999999e-08 1.0276379100000001e-08 -1.8393602072947733e+01 7.0980749818278239e+00 -3.8014457964845674e-04 3.4387448099169865e-01 -1.2445240508735242e+03
1.0276379100000001e-08 1.0278272300000000e-08 -1.8393417866592571e+01 7.0980749156922380e+00 -3.8014435049258451e-04 -3.8683982009697865e-01 1.3999877974493916e+03
1.0278272300000000e-08 1.0280165800000000e-08 -1.8393233655246096e+01 7.0980748412896988e+00 -3.8014411627561973e-04 2.2922350206990857e-01 -6.2212000936115544e+02
1.0280165800000000e-08 1.0282059700000000e-08 -1.8393049448644785e+01 7.0980747751541031e+00 -3.5902461455026414e-04 1.1472252991708429e-01 -6.2263325253996845e+02
